machine_id,cycle,temperature,vibration,pressure,rpm,failure_within_20
M259,166,76.79,3.167,91.97,1444,0
M259,167,84.11,2.204,97.77,1510,0
M259,168,81.5,1.918,93.02,1463,0
M259,169,83.5,1.071,90.11,1460,0
M259,170,80.59,1.776,91.43,1477,0
M259,171,80.46,2.513,89.54,1498,0
M259,172,76.49,2.653,91.43,1500,0
M259,173,85.4,1.928,91.44,1494,0
M259,174,82.23,3.063,93.41,1509,0
M259,175,77.19,1.668,90.82,1471,0
M259,176,78.18,2.768,93.22,1517,0
M259,177,77.75,2.132,89.25,1448,0
M259,178,78.5,2.38,89.26,1453,0
M259,179,83.04,1.551,91.19,1486,0
M259,180,80.03,3.12,93.42,1453,0
M259,181,80.62,3.194,94.3,1442,0
M259,182,82.78,1.817,94.23,1505,0
M259,183,79.29,2.587,92.98,1440,0
M259,184,80.3,2.755,92.9,1475,0
M259,185,84.1,2.262,89.99,1510,1
M259,186,77.01,2.146,93.13,1478,1
M259,187,87.92,2.451,86.92,1459,1
M259,188,82.28,1.915,92.98,1485,1
M259,189,83.38,2.258,92.83,1474,1
M259,190,78.94,3.269,88.07,1445,1
M259,191,82.82,2.698,92.38,1478,1
M259,192,76.71,2.82,88.72,1460,1
M259,193,77.5,2.572,88.57,1491,1
M259,194,83.82,3.253,87.74,1479,1
M259,195,84.08,3.55,86.33,1445,1
M259,196,85.64,3.348,92.73,1481,1
M259,197,83.74,3.402,91.31,1475,1
M259,198,85.21,3.452,93.29,1491,1
M259,199,86.41,2.551,89.76,1481,1
M259,200,83.89,2.801,85.4,1479,1
M259,201,87.79,2.951,90.15,1481,1
M259,202,81.21,3.523,89.43,1460,1
M259,203,79.18,3.528,88.09,1494,1
M259,204,88.89,3.275,90.34,1473,1
M259,205,86.05,3.1,92.24,1505,1
M260,1,77.14,2.334,97.74,1495,0
M260,2,78.25,2.601,93.68,1483,0
M260,3,75.09,1.787,100.43,1491,0
M260,4,73.16,2.318,95.62,1466,0
M260,5,79.64,1.782,96.14,1491,0
M260,6,79.44,2.877,98.11,1534,0
M260,7,74.4,2.894,98.14,1481,0
M260,8,78.1,1.113,98.61,1520,0
M260,9,81.35,2.748,97.33,1459,0
M260,10,74.4,2.41,97.14,1507,0
M260,11,72.65,1.515,96.0,1486,0
M260,12,76.67,3.086,94.38,1507,0
M260,13,77.69,0.879,101.37,1506,0
M260,14,76.28,2.081,97.62,1475,0
M260,15,81.64,1.354,96.51,1482,0
M260,16,75.35,2.78,95.89,1503,0
M260,17,70.76,2.104,94.4,1530,0
M260,18,77.78,3.3,96.11,1473,0
M260,19,74.72,2.39,95.04,1487,0
M260,20,75.53,2.2,99.08,1484,0
M260,21,73.89,2.054,92.43,1477,0
M260,22,79.62,3.185,98.71,1515,0
M260,23,74.67,3.132,98.48,1463,0
M260,24,78.34,2.198,92.84,1524,0
M260,25,71.75,2.578,95.02,1501,0
M260,26,77.45,2.359,96.32,1525,0
M260,27,84.32,2.729,92.68,1492,0
M260,28,78.61,3.307,99.52,1513,0
M260,29,79.23,3.461,95.5,1538,0
M260,30,74.0,1.314,94.86,1473,0
M260,31,75.03,2.975,96.64,1533,0
M260,32,75.41,2.547,93.67,1473,0
M260,33,74.41,2.777,95.16,1489,0
M260,34,73.91,2.092,97.98,1478,0
M260,35,74.07,2.251,96.13,1493,0
M260,36,84.95,3.882,94.09,1515,0
M260,37,79.23,3.102,90.31,1505,0
M260,38,81.32,2.808,91.46,1490,0
M260,39,78.49,3.564,94.81,1462,0
M260,40,77.08,3.132,93.55,1469,0
M260,41,70.94,2.733,96.72,1508,0
M260,42,75.1,3.843,93.68,1467,0
M260,43,84.02,1.381,97.76,1509,0
M260,44,77.65,1.762,95.27,1514,0
M260,45,77.02,2.674,93.73,1487,0
M260,46,76.99,2.484,93.42,1507,0
M260,47,80.71,3.041,97.89,1503,0
M260,48,81.45,2.023,97.88,1497,0
M260,49,77.05,2.661,93.17,1492,0
M260,50,76.69,1.976,89.94,1475,0
M260,51,82.07,2.782,90.86,1512,0
M260,52,85.14,3.214,93.04,1461,0
M260,53,78.25,3.963,91.58,1495,0
M260,54,79.35,3.225,93.9,1495,0
M260,55,78.9,2.187,91.56,1480,0
M260,56,81.06,1.544,91.23,1495,0
M260,57,79.62,2.317,91.58,1473,0
M260,58,83.63,3.027,92.91,1472,0
M260,59,83.14,2.984,91.33,1496,0
M260,60,79.91,3.426,91.69,1482,0
M260,61,83.82,2.927,91.38,1492,0
M260,62,83.77,3.391,93.71,1477,0
M260,63,83.4,2.543,92.8,1478,0
M260,64,83.18,3.445,90.9,1469,1
M260,65,77.64,2.179,90.9,1455,1
M260,66,84.55,3.548,92.47,1521,1
M260,67,79.11,2.74,95.73,1498,1
M260,68,80.42,3.496,93.09,1478,1
M260,69,77.41,3.082,88.62,1484,1
M260,70,86.22,3.89,88.55,1493,1
M260,71,88.31,4.501,91.79,1495,1
M260,72,84.93,3.713,91.5,1487,1
M260,73,77.67,3.606,91.14,1459,1
M260,74,80.65,2.918,87.92,1493,1
M260,75,79.28,3.742,93.39,1468,1
M260,76,83.48,3.285,90.19,1491,1
M260,77,85.95,4.609,90.0,1481,1
M260,78,96.68,2.737,89.08,1494,1
M260,79,85.96,3.897,85.57,1491,1
M260,80,89.82,4.216,92.06,1495,1
M260,81,89.09,5.101,85.4,1471,1
M260,82,88.53,4.711,88.02,1501,1
M260,83,93.16,3.725,89.73,1462,1
M260,84,85.34,4.611,86.32,1468,1
M261,1,55.92,3.436,101.85,1493,0
M261,2,51.97,3.217,104.84,1500,0
M261,3,53.37,2.298,107.39,1541,0
M261,4,54.96,2.828,102.1,1505,0
M261,5,54.26,2.578,102.48,1462,0
M261,6,55.07,2.739,105.89,1475,0
M261,7,58.99,2.591,102.92,1505,0
M261,8,55.69,3.229,108.58,1490,0
M261,9,56.93,2.553,104.67,1486,0
M261,10,53.37,2.824,99.31,1489,0
M261,11,56.15,3.476,100.45,1495,0
M261,12,50.63,2.695,102.87,1496,0
M261,13,53.99,2.418,102.25,1480,0
M261,14,53.38,3.655,104.92,1493,0
M261,15,47.94,3.325,105.39,1494,0
M261,16,61.34,2.955,103.64,1503,0
M261,17,54.29,3.65,102.87,1509,0
M261,18,52.37,3.711,101.05,1505,0
M261,19,53.45,3.225,104.94,1491,0
M261,20,48.63,3.684,105.61,1488,0
M261,21,56.81,2.593,103.65,1478,0
M261,22,53.99,3.674,103.73,1502,0
M261,23,52.97,3.492,104.47,1492,0
M261,24,54.69,4.137,103.35,1486,0
M261,25,52.93,4.375,105.34,1499,0
M261,26,60.7,2.848,105.93,1495,0
M261,27,58.77,2.256,103.9,1502,0
M261,28,55.92,3.11,103.71,1489,0
M261,29,52.8,2.172,103.95,1498,0
M261,30,48.3,2.627,98.44,1473,0
M261,31,55.55,2.53,102.01,1493,0
M261,32,53.36,2.3,102.62,1466,0
M261,33,61.33,4.111,101.51,1483,0
M261,34,54.82,1.649,103.4,1498,0
M261,35,55.95,3.232,104.27,1496,0
M261,36,50.06,2.904,101.67,1473,0
M261,37,53.88,2.222,103.37,1475,0
M261,38,51.37,3.55,103.99,1521,0
M261,39,57.64,3.148,101.25,1490,0
M261,40,52.17,2.847,104.36,1490,0
M261,41,57.78,3.539,98.26,1489,0
M261,42,57.97,3.571,102.98,1458,0
M261,43,50.63,2.874,100.45,1481,0
M261,44,47.88,2.287,98.38,1537,0
M261,45,57.0,2.652,103.92,1478,0
M261,46,49.96,3.56,101.56,1481,0
M261,47,53.68,3.611,102.84,1493,0
M261,48,55.02,2.702,103.48,1497,0
M261,49,56.58,3.357,103.64,1492,0
M261,50,59.98,4.167,103.32,1509,0
M261,51,53.07,3.01,97.76,1497,0
M261,52,61.08,3.169,100.64,1451,0
M261,53,52.37,3.966,100.95,1517,0
M261,54,57.59,3.051,101.73,1465,0
M261,55,53.92,1.682,101.87,1485,0
M261,56,63.36,2.712,103.21,1487,0
M261,57,52.93,3.444,102.07,1491,0
M261,58,58.89,2.457,105.05,1468,0
M261,59,64.4,3.25,103.07,1462,0
M261,60,62.07,3.245,103.07,1458,0
M261,61,56.91,3.315,101.97,1483,0
M261,62,58.17,3.057,102.84,1487,0
M261,63,61.72,2.774,101.97,1496,0
M261,64,54.68,3.019,104.13,1465,0
M261,65,54.27,3.169,101.53,1500,0
M261,66,59.17,2.246,101.85,1494,0
M261,67,54.0,3.288,99.06,1499,0
M261,68,54.23,3.234,102.25,1485,0
M261,69,58.7,2.95,101.25,1472,0
M261,70,58.38,3.661,106.8,1532,0
M261,71,61.33,2.763,98.25,1491,0
M261,72,62.26,3.58,98.36,1489,0
M261,73,57.86,2.512,103.29,1496,0
M261,74,56.55,3.508,100.88,1494,0
M261,75,58.44,3.302,99.33,1504,0
M261,76,54.96,2.596,99.14,1477,0
M261,77,55.09,3.151,101.14,1472,0
M261,78,61.23,3.906,100.08,1487,0
M261,79,53.17,3.644,101.85,1485,0
M261,80,55.23,2.83,95.06,1472,0
M261,81,60.18,3.127,104.26,1495,0
M261,82,57.21,3.7,99.34,1506,0
M261,83,56.75,3.369,98.01,1504,0
M261,84,58.42,3.581,100.21,1493,0
M261,85,58.14,3.304,100.55,1498,0
M261,86,60.66,4.017,99.57,1517,0
M261,87,63.0,3.715,101.08,1491,0
M261,88,61.84,3.049,96.84,1482,0
M261,89,53.79,2.751,97.8,1480,0
M261,90,56.48,2.675,96.69,1456,0
M261,91,55.38,3.006,101.46,1531,0
M261,92,60.61,2.21,96.73,1480,0
M261,93,58.97,3.662,100.62,1509,0
M261,94,60.12,2.373,99.59,1474,0
M261,95,59.59,3.194,97.93,1483,0
M261,96,64.41,4.431,100.04,1504,0
M261,97,56.86,4.263,99.32,1468,0
M261,98,62.27,3.962,100.89,1498,0
M261,99,59.28,3.378,100.98,1496,0
M261,100,61.93,3.016,102.16,1480,0
M261,101,61.63,3.485,98.94,1512,0
M261,102,59.54,4.239,97.51,1504,0
M261,103,65.41,3.271,99.0,1458,0
M261,104,66.33,3.642,100.53,1417,0
M261,105,62.45,3.473,95.62,1471,0
M261,106,57.3,3.162,97.1,1476,0
M261,107,63.83,3.345,98.17,1495,0
M261,108,62.11,2.816,98.43,1435,0
M261,109,61.2,4.021,95.04,1462,1
M261,110,68.85,4.374,96.86,1490,1
M261,111,64.55,3.401,96.37,1490,1
M261,112,69.23,4.805,96.88,1505,1
M261,113,68.28,3.96,96.56,1478,1
M261,114,60.45,4.139,94.1,1493,1
M261,115,63.27,4.833,96.66,1522,1
M261,116,65.75,4.7,92.67,1471,1
M261,117,68.42,4.001,94.92,1494,1
M261,118,68.63,4.108,94.01,1494,1
M261,119,60.25,4.804,93.0,1487,1
M261,120,58.02,5.581,96.55,1471,1
M261,121,68.28,3.981,95.97,1500,1
M261,122,65.85,4.886,96.71,1480,1
M261,123,73.95,4.47,90.6,1471,1
M261,124,66.41,4.699,94.52,1486,1
M261,125,68.13,4.949,95.24,1496,1
M261,126,68.22,4.98,92.71,1483,1
M261,127,66.86,5.808,91.14,1456,1
M261,128,70.77,4.765,90.57,1477,1
M261,129,66.69,5.644,94.58,1483,1
M262,1,68.84,1.896,98.67,1455,0
M262,2,76.19,1.606,97.38,1472,0
M262,3,77.45,2.084,98.58,1524,0
M262,4,69.34,2.138,98.96,1502,0
M262,5,68.31,2.05,96.26,1501,0
M262,6,73.77,2.578,96.3,1502,0
M262,7,77.0,0.866,98.18,1470,0
M262,8,70.26,1.004,96.84,1465,0
M262,9,75.59,1.712,98.91,1510,0
M262,10,69.5,1.775,98.81,1482,0
M262,11,76.86,2.682,101.0,1481,0
M262,12,70.28,1.027,95.16,1538,0
M262,13,72.95,1.402,97.85,1493,0
M262,14,81.79,1.696,95.4,1491,0
M262,15,68.02,1.379,97.51,1502,0
M262,16,73.18,1.486,96.81,1535,0
M262,17,76.3,0.915,98.03,1525,0
M262,18,72.06,3.049,98.63,1461,0
M262,19,71.61,1.72,94.81,1491,0
M262,20,73.32,0.781,95.36,1479,0
M262,21,73.89,1.611,95.82,1472,0
M262,22,75.42,2.336,98.14,1503,0
M262,23,80.09,2.123,99.35,1518,0
M262,24,76.45,1.241,97.04,1504,0
M262,25,80.93,1.723,100.91,1481,0
M262,26,77.54,1.317,98.36,1475,0
M262,27,79.62,1.914,97.13,1510,0
M262,28,76.19,2.189,93.22,1484,0
M262,29,80.09,2.148,98.03,1512,0
M262,30,70.69,2.7,94.98,1526,0
M262,31,76.9,3.01,98.07,1497,0
M262,32,72.21,3.159,99.01,1470,0
M262,33,79.3,2.591,95.37,1521,0
M262,34,75.42,2.172,98.01,1477,0
M262,35,73.27,1.612,98.64,1525,0
M262,36,71.56,1.571,96.86,1479,0
M262,37,75.25,0.452,95.86,1541,0
M262,38,76.08,2.541,97.25,1504,0
M262,39,67.54,2.114,92.78,1491,0
M262,40,79.78,2.465,97.9,1497,0
M262,41,76.85,2.094,96.01,1474,0
M262,42,73.84,3.051,97.21,1491,0
M262,43,75.22,1.835,95.47,1477,0
M262,44,78.2,2.771,90.37,1477,0
M262,45,71.85,2.193,98.35,1464,0
M262,46,82.28,1.29,95.01,1503,0
M262,47,75.54,2.271,98.69,1495,0
M262,48,74.11,2.77,95.55,1501,0
M262,49,77.89,2.117,97.3,1484,0
M262,50,79.92,0.902,93.78,1515,0
M262,51,78.33,3.232,92.87,1483,0
M262,52,76.21,1.794,98.37,1486,0
M262,53,79.35,2.276,94.16,1468,0
M262,54,79.18,1.71,92.61,1504,0
M262,55,70.72,2.114,92.6,1500,0
M262,56,77.62,1.456,93.91,1522,0
M262,57,82.39,1.901,93.79,1478,0
M262,58,79.36,1.79,94.72,1492,0
M262,59,75.68,3.166,93.03,1491,0
M262,60,70.98,3.0,98.96,1499,0
M262,61,77.56,1.994,96.48,1463,0
M262,62,75.34,1.588,92.05,1444,0
M262,63,73.25,2.578,92.53,1486,0
M262,64,77.34,2.268,94.31,1488,0
M262,65,77.02,2.186,94.11,1486,0
M262,66,69.91,2.796,94.39,1491,0
M262,67,80.24,2.456,91.09,1473,0
M262,68,74.27,2.076,97.56,1477,0
M262,69,80.62,2.506,91.77,1479,0
M262,70,76.9,2.544,94.27,1476,0
M262,71,78.84,2.852,93.83,1473,0
M262,72,78.16,2.243,92.28,1496,0
M262,73,80.31,2.42,93.71,1481,1
M262,74,76.01,3.083,90.49,1488,1
M262,75,78.24,3.174,91.97,1541,1
M262,76,79.54,1.578,89.08,1492,1
M262,77,76.54,3.012,93.44,1464,1
M262,78,79.15,3.345,92.5,1494,1
M262,79,80.15,4.652,89.56,1475,1
M262,80,83.55,2.737,91.4,1460,1
M262,81,,3.231,91.59,1464,1
M262,82,88.24,2.466,91.05,1457,1
M262,83,81.86,2.921,90.91,1481,1
M262,84,80.01,2.862,89.17,1489,1
M262,85,82.59,3.296,88.67,1505,1
M262,86,83.7,3.531,89.63,1466,1
M262,87,82.38,3.17,89.26,1497,1
M262,88,82.42,2.767,88.37,1496,1
M262,89,90.75,2.821,86.56,1466,1
M262,90,82.1,3.201,88.81,1508,1
M262,91,86.66,5.699,88.59,1506,1
M262,92,84.77,2.872,85.12,1505,1
M262,93,79.3,3.816,87.49,1462,1
M263,1,56.26,2.451,102.72,1480,0
M263,2,51.17,2.327,104.98,1493,0
M263,3,59.2,3.124,100.48,1503,0
M263,4,50.01,2.806,108.14,1470,0
M263,5,51.75,3.692,104.05,1484,0
M263,6,45.64,2.327,104.63,1464,0
M263,7,53.7,1.731,108.22,1493,0
M263,8,58.82,2.951,102.31,1466,0
M263,9,53.77,3.072,105.21,1502,0
M263,10,53.12,2.293,104.22,1510,0
M263,11,54.6,2.56,102.15,1453,0
M263,12,54.58,2.091,103.31,1500,0
M263,13,51.73,3.529,105.98,1524,0
M263,14,50.47,2.235,103.77,1483,0
M263,15,53.01,2.589,104.93,1512,0
M263,16,57.49,3.018,106.48,1493,0
M263,17,54.0,1.902,98.53,1493,0
M263,18,55.42,3.753,104.43,1479,0
M263,19,55.65,2.546,103.89,1529,0
M263,20,59.48,2.931,103.09,1485,0
M263,21,55.08,2.489,102.79,1471,0
M263,22,50.27,2.95,105.1,1529,0
M263,23,50.78,2.359,106.51,1515,0
M263,24,48.72,2.475,100.13,1504,0
M263,25,53.27,3.259,101.61,1498,0
M263,26,57.07,1.846,101.04,1528,0
M263,27,54.46,2.687,103.95,1537,0
M263,28,55.0,3.357,104.62,1484,0
M263,29,60.84,3.88,101.95,1515,0
M263,30,53.42,3.827,102.11,1472,0
M263,31,56.88,2.526,105.66,1481,0
M263,32,51.71,2.271,103.65,1493,0
M263,33,54.62,3.003,101.45,1490,0
M263,34,48.39,2.577,101.09,1440,0
M263,35,53.03,3.164,105.4,1478,0
M263,36,49.68,3.173,98.79,1527,0
M263,37,53.71,2.671,98.27,1489,0
M263,38,54.88,2.601,100.12,1540,0
M263,39,53.85,1.979,102.93,1480,0
M263,40,59.26,1.631,101.83,1517,0
M263,41,47.99,3.046,102.15,1493,0
M263,42,55.3,3.003,103.21,1478,0
M263,43,56.21,2.355,99.97,1503,0
M263,44,52.8,3.348,102.11,1500,0
M263,45,55.62,2.395,102.44,1465,0
M263,46,56.09,2.763,103.62,1514,0
M263,47,55.34,3.154,101.18,1511,0
M263,48,51.42,2.898,103.62,1468,0
M263,49,54.42,1.883,97.47,1503,0
M263,50,51.14,2.516,106.31,1504,0
M263,51,47.14,2.666,100.2,1499,0
M263,52,54.13,3.012,104.43,1456,0
M263,53,57.05,2.964,105.44,1515,0
M263,54,52.56,1.583,98.58,1518,0
M263,55,55.6,3.037,100.56,1468,0
M263,56,52.85,1.965,98.7,1502,0
M263,57,50.26,3.108,99.68,1522,0
M263,58,46.98,2.779,103.34,1482,0
M263,59,54.28,2.935,99.27,1483,0
M263,60,51.98,2.469,101.81,1484,0
M263,61,56.56,2.747,104.43,1499,0
M263,62,53.31,3.513,103.28,1481,0
M263,63,57.02,3.424,100.71,1469,0
M263,64,50.73,2.12,103.65,1494,0
M263,65,56.92,2.074,102.41,1509,0
M263,66,54.73,1.839,102.55,1479,0
M263,67,53.63,2.673,101.59,1507,0
M263,68,52.41,3.088,100.34,1470,0
M263,69,57.35,2.901,104.2,1484,0
M263,70,57.58,3.254,97.78,1474,0
M263,71,52.38,3.392,105.1,1499,0
M263,72,56.0,3.093,100.57,1522,0
M263,73,55.18,3.024,101.21,1513,0
M263,74,52.93,2.259,103.23,1518,0
M263,75,55.25,1.812,103.41,1487,0
M263,76,61.08,2.454,103.1,1488,0
M263,77,55.87,4.24,103.62,1500,0
M263,78,48.69,3.214,101.2,1489,0
M263,79,54.18,1.931,99.21,1522,0
M263,80,51.71,2.823,102.73,1508,0
M263,81,53.91,3.467,99.65,1491,0
M263,82,52.24,2.813,105.02,1481,0
M263,83,58.7,2.642,101.04,1495,0
M263,84,57.14,3.186,102.25,1498,0
M263,85,50.74,2.421,102.21,1486,0
M263,86,46.64,3.346,95.51,1492,0
M263,87,53.96,3.654,104.34,1497,0
M263,88,54.58,2.208,98.98,1463,0
M263,89,53.6,3.157,97.94,1492,0
M263,90,53.43,3.508,99.49,1448,0
M263,91,56.16,2.598,100.9,1495,0
M263,92,52.07,2.872,98.04,1465,0
M263,93,55.18,3.172,99.85,1485,0
M263,94,58.3,2.528,100.59,1471,0
M263,95,56.55,3.41,97.58,1494,0
M263,96,53.12,3.749,100.61,1514,0
M263,97,54.32,3.407,99.88,1532,0
M263,98,52.88,3.423,98.01,1479,0
M263,99,61.18,3.571,102.72,1502,0
M263,100,57.83,2.104,97.72,1508,0
M263,101,58.58,3.445,99.81,1497,0
M263,102,50.01,2.548,101.18,1476,0
M263,103,51.41,3.273,97.16,1438,0
M263,104,60.31,2.359,99.17,1514,0
M263,105,63.07,3.166,99.61,1524,0
M263,106,56.11,3.099,101.52,1460,0
M263,107,59.58,2.968,102.12,1475,0
M263,108,56.07,2.089,98.16,1472,0
M263,109,61.62,3.053,101.94,1499,0
M263,110,50.5,2.924,102.76,1502,0
M263,111,55.13,2.487,98.64,1507,0
M263,112,62.52,2.481,100.42,1477,0
M263,113,53.76,3.662,99.59,1492,0
M263,114,55.11,3.62,103.0,1456,0
M263,115,54.91,4.04,99.79,1476,0
M263,116,58.44,2.815,97.13,1505,0
M263,117,57.61,3.313,96.77,1497,0
M263,118,56.55,3.794,95.9,1476,0
M263,119,60.83,3.137,97.97,1465,0
M263,120,58.86,3.372,98.82,1440,0
M263,121,53.7,3.937,95.94,1465,0
M263,122,63.81,2.858,98.33,1458,0
M263,123,54.02,3.298,99.68,1486,0
M263,124,66.62,4.31,97.68,1486,0
M263,125,55.2,3.522,97.28,1514,0
M263,126,55.16,2.643,101.07,1490,0
M263,127,54.56,3.673,94.05,1474,0
M263,128,56.63,3.79,98.0,1480,0
M263,129,63.19,3.236,95.87,1489,0
M263,130,57.57,3.473,97.53,1473,0
M263,131,64.16,2.94,96.3,1510,0
M263,132,59.53,3.873,95.43,1481,0
M263,133,59.69,3.98,94.91,1494,0
M263,134,57.84,3.751,94.93,1490,0
M263,135,66.54,3.891,95.75,1498,0
M263,136,62.29,4.193,97.09,1502,0
M263,137,64.42,3.956,95.98,1462,0
M263,138,59.12,3.361,93.52,1469,1
M263,139,64.09,4.786,98.62,1470,1
M263,140,62.71,2.785,93.53,1478,1
M263,141,55.68,4.657,94.29,1460,1
M263,142,,3.616,99.68,1456,1
M263,143,63.33,4.268,97.71,1466,1
M263,144,61.16,3.661,93.5,1468,1
M263,145,60.88,5.588,98.97,1496,1
M263,146,65.14,4.556,95.54,1485,1
M263,147,66.11,3.859,93.66,1524,1
M263,148,63.76,4.626,97.95,1456,1
M263,149,61.0,4.256,94.73,1494,1
M263,150,66.07,4.293,92.17,1501,1
M263,151,60.41,3.398,94.61,1473,1
M263,152,73.45,5.023,89.76,1472,1
M263,153,65.86,5.025,93.04,1441,1
M263,154,59.49,4.81,90.41,1472,1
M263,155,63.31,4.034,93.5,1491,1
M263,156,63.17,5.546,95.21,1466,1
M263,157,59.31,4.678,96.2,1531,1
M263,158,59.08,4.38,94.32,1507,1
M264,1,77.63,2.209,99.56,1491,0
M264,2,74.69,3.212,101.84,1476,0
M264,3,80.51,2.595,98.74,1495,0
M264,4,78.21,2.89,100.14,1526,0
M264,5,86.43,2.6,95.76,1517,0
M264,6,77.61,2.193,101.02,1511,0
M264,7,80.53,2.629,98.59,1494,0
M264,8,80.3,3.391,101.55,1486,0
M264,9,73.1,2.969,101.83,1516,0
M264,10,73.39,2.799,98.27,1475,0
M264,11,75.81,2.903,100.6,1545,0
M264,12,80.22,3.246,101.13,1502,0
M264,13,76.22,2.296,99.45,1524,0
M264,14,82.72,3.294,100.87,1474,0
M264,15,84.61,3.701,101.63,1501,0
M264,16,82.42,2.081,98.83,1485,0
M264,17,76.44,3.032,100.2,1468,0
M264,18,80.03,2.106,100.25,1522,0
M264,19,78.05,3.538,100.94,1497,0
M264,20,79.49,2.707,95.19,1525,0
M264,21,83.28,3.302,97.57,1524,0
M264,22,82.1,2.505,98.23,1485,0
M264,23,82.12,3.575,98.23,1497,0
M264,24,78.59,1.946,97.85,1515,0
M264,25,82.47,2.407,102.58,1476,0
M264,26,83.9,2.974,98.26,1494,0
M264,27,78.53,3.099,97.89,1492,0
M264,28,84.04,3.746,96.96,1484,0
M264,29,76.18,2.378,99.8,1515,0
M264,30,81.74,3.781,96.24,1470,0
M264,31,87.91,2.775,97.49,1486,0
M264,32,73.47,2.983,100.16,1498,0
M264,33,83.16,1.975,96.88,1503,0
M264,34,80.65,2.695,96.98,1506,0
M264,35,77.61,3.882,97.85,1535,0
M264,36,73.07,3.239,98.04,1509,0
M264,37,79.38,2.216,99.75,1517,0
M264,38,75.49,2.042,97.36,1481,0
M264,39,74.86,2.845,101.62,1497,0
M264,40,82.22,2.518,100.81,1509,0
M264,41,76.28,3.78,97.6,1505,0
M264,42,77.37,3.476,102.39,1539,0
M264,43,78.15,3.797,102.56,1504,0
M264,44,79.88,3.245,99.63,1506,0
M264,45,81.93,3.044,98.46,1477,0
M264,46,79.68,2.903,98.39,1482,0
M264,47,84.92,2.853,95.93,1526,0
M264,48,79.66,3.587,104.23,1476,0
M264,49,82.85,2.779,96.7,1475,0
M264,50,87.14,2.173,100.48,1507,0
M264,51,81.87,2.858,99.97,1510,0
M264,52,79.28,2.576,95.36,1470,0
M264,53,78.1,3.483,98.67,1501,0
M264,54,82.77,2.086,98.66,1456,0
M264,55,78.06,3.541,98.99,1520,0
M264,56,79.22,2.398,99.61,1503,0
M264,57,81.24,3.654,99.95,1465,0
M264,58,85.42,3.162,100.43,1486,0
M264,59,79.94,3.14,98.09,1503,0
M264,60,81.88,3.253,97.06,1475,0
M264,61,80.32,3.599,98.34,1467,0
M264,62,83.05,3.295,97.36,1490,0
M264,63,82.11,2.589,98.75,1522,0
M264,64,84.28,3.335,96.89,1522,0
M264,65,81.85,2.806,102.36,0,0
M264,66,79.39,3.153,96.21,1507,0
M264,67,78.62,3.262,99.97,1487,0
M264,68,79.4,2.567,98.54,1473,0
M264,69,81.64,3.413,99.15,1473,0
M264,70,78.54,2.216,99.08,1500,0
M264,71,82.49,3.276,96.04,1481,0
M264,72,87.8,2.406,97.66,1542,0
M264,73,81.89,2.414,98.54,1499,0
M264,74,77.87,2.444,98.96,1500,0
M264,75,74.55,3.485,97.2,1493,0
M264,76,78.32,2.764,97.33,1516,0
M264,77,77.58,3.151,99.0,1496,0
M264,78,82.85,2.577,97.83,1480,0
M264,79,86.8,2.941,101.69,1476,0
M264,80,81.07,2.405,97.84,1473,0
M264,81,77.01,2.357,99.94,1473,0
M264,82,87.05,2.891,99.08,1497,0
M264,83,83.97,2.852,99.4,1462,0
M264,84,74.67,2.449,97.81,1509,0
M264,85,86.3,2.661,97.72,1487,0
M264,86,83.99,3.373,98.19,1446,0
M264,87,82.17,3.756,97.4,1503,0
M264,88,78.32,1.297,98.82,1457,0
M264,89,77.63,3.19,96.77,1514,0
M264,90,82.31,2.506,97.22,1490,0
M264,91,81.5,3.516,99.2,1510,0
M264,92,78.27,2.71,96.58,1468,0
M264,93,82.35,2.663,97.0,1515,0
M264,94,83.74,2.793,98.36,1491,0
M264,95,77.51,2.664,98.34,1463,0
M264,96,80.7,2.09,98.56,1494,0
M264,97,79.71,3.439,97.22,1529,0
M264,98,91.18,2.198,96.75,1473,0
M264,99,85.83,3.405,96.19,1499,0
M264,100,84.45,3.018,96.6,1459,0
M264,101,83.22,3.186,97.94,1468,0
M264,102,79.4,2.773,98.55,1517,0
M264,103,79.65,3.496,100.3,1498,0
M264,104,78.71,2.678,93.53,1528,0
M264,105,84.39,3.29,96.78,1461,0
M264,106,77.85,2.856,95.51,1497,0
M264,107,81.32,2.811,101.42,1477,0
M264,108,83.42,2.964,98.39,1466,0
M264,109,80.92,2.232,98.03,1483,0
M264,110,80.05,3.037,92.98,1501,0
M264,111,85.88,3.528,90.44,1494,0
M264,112,79.8,2.693,99.97,1480,0
M264,113,82.79,2.26,96.35,1500,0
M264,114,77.77,2.189,96.74,1479,0
M264,115,81.95,2.476,94.43,1480,0
M264,116,79.12,3.529,95.26,1520,0
M264,117,80.2,2.385,102.81,1533,0
M264,118,80.74,1.852,99.68,1504,0
M264,119,80.31,3.62,97.49,1499,0
M264,120,80.22,3.566,98.05,1520,0
M264,121,82.9,2.949,97.36,1463,0
M264,122,79.32,2.297,96.86,1501,0
M264,123,84.98,2.536,99.28,1485,0
M264,124,79.84,3.092,94.72,1504,0
M264,125,88.16,2.981,91.63,1487,0
M264,126,82.77,2.897,98.45,1487,0
M264,127,78.05,2.156,95.75,1482,0
M264,128,86.85,3.098,93.27,1460,0
M264,129,82.72,3.353,97.19,1515,0
M264,130,80.05,3.109,92.98,1501,0
M264,131,84.99,3.233,93.32,1514,0
