customer_id,recency_days,frequency,monetary,tenure_months,email_opens_90d,prior_responses,age,responded
C42552,414,4,235.0,52,3,0,57.0,0
C40044,15,14,1537.0,75,22,4,62.0,1
C40037,27,28,2996.0,60,31,4,56.0,1
C44012,35,4,250.0,9,14,0,31.0,0
C43483,51,6,209.0,13,9,1,36.0,1
C41400,103,11,795.0,45,10,1,39.0,1
C40006,15,19,2476.0,58,33,2,63.0,0
C43011,190,2,271.0,53,1,1,49.0,1
C42012,92,13,714.0,50,8,1,40.0,0
C40966,17,19,1897.0,74,12,7,52.0,0
C41842,52,13,1278.0,40,11,1,59.0,0
C40771,18,27,1567.0,68,33,2,47.0,1
C41247,82,14,382.0,50,9,2,66.0,0
C41763,112,16,636.0,40,21,0,59.0,0
C42507,370,5,315.0,50,1,0,52.0,0
C40176,15,23,2641.0,56,39,2,25.0,1
C41004,96,14,947.0,55,11,0,42.0,0
C42621,400,2,448.0,58,2,1,51.0,0
C41912,63,16,924.0,64,22,2,43.0,0
C43954,39,5,235.0,2,16,2,37.0,0
C41338,57,6,1231.0,42,24,1,46.0,0
C40242,14,28,1894.0,78,15,4,32.0,1
C44161,48,5,265.0,1,7,1,33.0,0
C42215,224,3,422.0,59,1,0,65.0,0
C42353,433,1,472.0,60,1,0,51.0,0
C43439,43,11,324.0,18,10,1,18.0,0
C43423,33,6,133.0,9,4,0,18.0,0
C41442,92,8,750.0,40,8,0,64.0,0
C43171,47,8,223.0,1,11,1,46.0,0
C40744,24,15,2360.0,60,39,2,35.0,1
C42416,329,5,328.0,44,2,0,34.0,0
C40404,17,24,3461.0,68,40,4,24.0,1
C42257,302,4,445.0,63,2,1,46.0,0
C43752,42,10,210.0,21,4,0,28.0,0
C43627,54,5,336.0,1,18,1,33.0,0
C43668,49,5,200.0,10,12,0,42.0,0
C43032,381,2,477.0,53,3,0,56.0,0
C41488,118,13,852.0,37,17,2,52.0,0
C40658,16,5,2829.0,70,44,5,49.0,1
C42948,310,4,373.0,63,1,0,34.0,0
C42974,199,1,336.0,60,1,0,50.0,0
C42193,272,3,439.0,67,3,0,39.0,0
C44144,30,2,334.0,15,8,2,30.0,0
C43005,316,3,400.0,69,2,1,43.0,0
C41226,87,11,818.0,42,11,0,49.0,0
C41419,93,14,1259.0,50,12,1,47.0,0
C40745,14,15,1698.0,61,31,7,40.0,1
C40432,22,30,2677.0,67,17,1,42.0,1
C41054,85,7,532.0,34,13,2,52.0,1
C43027,256,2,365.0,55,2,1,44.0,0
C44046,29,11,108.0,5,8,1,29.0,0
C40647,21,24,2767.0,61,29,6,41.0,1
C41393,66,19,842.0,49,10,2,34.0,0
C40194,19,26,2553.0,73,39,3,38.0,1
C42270,333,3,275.0,60,0,0,48.0,0
C41589,69,20,1056.0,56,16,1,44.0,0
C40501,19,24,2345.0,54,22,4,39.0,1
C43311,32,5,338.0,2,20,0,43.0,0
C40613,16,27,2570.0,63,20,5,36.0,1
C44086,38,5,274.0,7,12,1,24.0,0
C42964,268,2,435.0,55,2,0,63.0,0
C42003,42,15,1466.0,39,9,1,25.0,0
C43120,218,1,390.0,57,2,0,46.0,0
C42883,204,3,326.0,69,1,0,50.0,0
C41704,73,9,903.0,44,23,1,35.0,0
C41688,91,6,1037.0,36,10,1,40.0,0
C43272,38,5,309.0,16,13,0,27.0,0
C43837,36,10,193.0,13,9,0,39.0,0
C40297,16,15,694.0,55,33,2,48.0,1
C40065,25,20,2543.0,70,32,3,41.0,1
C41689,74,8,700.0,48,21,1,50.0,0
C42627,456,4,505.0,52,3,2,56.0,1
C41583,79,6,690.0,54,21,1,38.0,0
C43934,28,6,255.0,10,13,2,33.0,0
C40470,13,21,2620.0,63,29,3,59.0,1
C42527,410,0,311.0,49,2,0,51.0,0
C41630,47,12,1068.0,48,16,2,40.0,0
C40232,7,19,3007.0,52,41,4,39.0,1
C43758,46,5,349.0,3,8,2,34.0,0
C41095,92,6,910.0,43,10,3,40.0,1
C40287,20,31,3355.0,56,47,2,47.0,1
C44082,36,5,294.0,5,16,0,27.0,0
C42094,96,3,892.0,44,12,1,48.0,0
C43746,31,6,365.0,1,8,1,36.0,0
C40528,2,8,2602.0,56,28,1,38.0,0
C40836,19,26,2538.0,60,16,8,32.0,1
C42843,161,1,474.0,58,0,0,36.0,0
C43013,278,3,469.0,50,1,0,68.0,0
C43159,32,7,273.0,2,12,0,26.0,0
C44045,35,0,411.0,8,5,1,44.0,0
C41011,82,14,1247.0,67,11,2,33.0,0
C41732,65,12,906.0,51,6,1,32.0,0
C43470,45,7,255.0,1,15,0,38.0,0
C43599,33,2,376.0,10,13,1,18.0,0
C40237,11,19,1982.0,66,30,8,53.0,1
C43190,43,6,254.0,1,13,1,39.0,0
C43610,33,5,326.0,7,10,1,31.0,0
C42889,166,4,321.0,60,2,1,69.0,0
C43842,49,9,249.0,1,6,2,38.0,0
C41309,110,13,886.0,35,16,0,44.0,1
C40195,19,12,2864.0,67,30,2,31.0,0
C41751,77,12,987.0,51,18,0,34.0,0
C43262,43,5,396.0,1,16,0,24.0,0
C42194,279,1,,58,4,1,46.0,0
C43062,226,2,216.0,53,2,1,57.0,0
C42252,303,3,352.0,63,2,0,77.0,0
C41416,64,12,1550.0,38,12,1,57.0,0
C44139,37,5,195.0,3,13,1,25.0,0
C43845,31,10,495.0,1,11,0,31.0,1
C40212,19,14,2358.0,65,28,4,39.0,0
C42499,456,3,712.0,59,0,0,42.0,0
C43613,29,3,428.0,1,8,2,33.0,0
C42723,206,4,374.0,58,2,0,56.0,0
C41353,109,18,767.0,44,16,0,56.0,0
C42750,385,0,466.0,58,0,0,54.0,0
C40387,15,21,3076.0,59,16,1,37.0,1
C41767,80,6,1190.0,46,11,2,45.0,0
C43229,33,6,362.0,6,8,0,24.0,0
C41196,75,16,1333.0,43,11,0,57.0,0
C42772,216,1,474.0,56,2,0,60.0,0
C41403,63,10,1438.0,55,10,2,66.0,0
C42380,335,2,280.0,60,4,0,53.0,0
C41612,74,15,1045.0,48,14,0,40.0,0
C41741,71,7,1133.0,49,11,0,46.0,0
C42221,332,5,351.0,52,1,0,60.0,0
C40256,26,25,1925.0,64,40,4,32.0,1
C43205,35,5,,5,13,1,34.0,0
C42307,358,2,300.0,46,1,1,49.0,0
C43074,170,5,478.0,47,2,1,55.0,0
C40833,24,15,2546.0,73,27,4,36.0,1
C43703,21,3,125.0,5,9,0,18.0,0
C41329,64,16,1040.0,51,17,0,23.0,0
C42463,282,2,188.0,69,2,0,45.0,0
C42312,214,2,413.0,69,1,0,54.0,0
C44015,33,4,244.0,22,9,0,30.0,0
C43941,28,10,334.0,12,4,0,18.0,0
C42667,119,3,381.0,70,1,1,43.0,0
C42743,268,5,530.0,57,2,0,66.0,0
C44097,12,7,354.0,13,6,0,22.0,0
C42001,60,6,857.0,51,15,0,51.0,0
C40615,17,36,1289.0,42,27,3,39.0,1
C43520,63,11,278.0,6,14,1,26.0,0
C40660,15,20,3320.0,53,32,4,35.0,1
C41787,88,10,962.0,48,11,0,50.0,0
C43399,36,8,449.0,16,9,1,40.0,0
C41636,20,11,775.0,42,14,1,59.0,0
C44128,31,5,537.0,10,11,3,34.0,0
C43900,18,6,294.0,1,9,0,18.0,0
C42269,451,2,208.0,56,2,0,42.0,0
C42517,200,1,294.0,57,4,0,47.0,0
C41868,90,13,1035.0,54,0,0,41.0,0
C42100,369,2,453.0,68,1,0,40.0,0
C40066,20,14,2681.0,55,36,0,48.0,1
C41614,88,12,949.0,40,16,1,39.0,0
C40503,23,22,1878.0,57,27,3,60.0,1
C41646,79,12,907.0,48,14,2,52.0,1
C41993,83,6,737.0,37,15,1,50.0,0
C40827,14,27,2856.0,49,45,6,36.0,1
C40826,16,19,1907.0,59,23,4,38.0,1
C41727,119,17,1125.0,46,16,1,40.0,0
C43671,51,9,477.0,10,5,3,22.0,0
C42398,250,2,490.0,56,1,0,50.0,0
C42054,99,12,1033.0,54,11,0,50.0,0
C41975,87,10,719.0,40,11,0,40.0,1
C42116,239,4,116.0,58,3,0,59.0,0
C41437,74,7,1248.0,47,19,1,39.0,0
C44172,53,5,270.0,5,9,1,46.0,0
C42483,230,4,536.0,58,2,0,52.0,0
C42787,319,4,457.0,45,2,0,55.0,0
C41467,72,8,663.0,60,20,0,59.0,0
C43643,6,11,284.0,5,14,0,47.0,0
C43965,34,8,211.0,3,11,0,28.0,0
C42202,473,2,386.0,65,3,0,56.0,0
C41405,87,8,1049.0,47,11,1,49.0,0
C42219,313,4,411.0,57,2,0,58.0,0
C40601,22,32,3250.0,56,19,3,53.0,1
C41308,86,7,1485.0,48,12,1,43.0,0
C41357,104,22,811.0,32,8,1,62.0,0
C42392,243,6,372.0,54,3,0,46.0,0
C41272,79,19,836.0,49,7,1,40.0,0
C40855,15,23,2298.0,50,32,3,47.0,1
C40344,24,21,2237.0,66,25,3,35.0,0
C43453,20,8,250.0,12,12,1,35.0,0
C42556,269,3,401.0,53,2,1,55.0,0
C42000,75,9,1258.0,50,17,0,51.0,0
C42944,256,5,207.0,53,3,0,62.0,0
C42002,61,13,1359.0,47,11,2,39.0,0
C40738,14,34,2004.0,61,17,3,44.0,0
C43042,239,5,310.0,73,2,0,42.0,0
C41460,53,8,807.0,51,16,1,48.0,0
C42278,325,5,411.0,56,3,0,66.0,0
C43019,245,3,338.0,61,3,2,69.0,0
C40308,19,16,1875.0,56,27,3,33.0,0
C41930,46,12,1097.0,46,10,0,44.0,0
C43536,40,6,317.0,14,11,0,44.0,0
C43427,34,5,404.0,17,14,2,30.0,0
C41350,101,9,1077.0,43,11,0,32.0,0
C43568,22,5,269.0,9,8,4,34.0,1
C42777,164,4,495.0,66,1,0,66.0,0
C42597,223,2,470.0,42,2,0,50.0,0
C40769,26,26,1932.0,79,24,1,37.0,1
C40215,19,23,3616.0,67,27,3,35.0,1
C42121,281,2,354.0,60,2,0,44.0,0
C40977,17,28,3103.0,67,30,4,51.0,1
C44092,32,12,348.0,15,10,0,18.0,0
C44168,18,8,254.0,13,9,0,40.0,0
C43437,31,4,330.0,1,8,0,20.0,0
C41259,75,9,981.0,46,11,1,27.0,1
C40291,23,29,2672.0,63,40,4,62.0,1
C42449,260,5,683.0,46,1,0,39.0,0
C40941,24,23,1687.0,72,12,5,30.0,1
C41729,71,7,1138.0,38,12,3,60.0,0
C41946,63,9,1260.0,32,4,0,39.0,0
C43222,41,6,393.0,12,8,2,33.0,0
C41317,79,11,736.0,50,16,1,58.0,0
C41250,59,14,733.0,42,9,1,47.0,0
C40541,24,29,2220.0,78,31,2,27.0,0
C42480,215,4,528.0,45,4,0,54.0,0
C43033,424,3,520.0,73,1,0,46.0,0
C42083,42,14,1284.0,47,12,1,51.0,0
C43928,39,7,218.0,2,10,1,31.0,1
C40216,16,20,2197.0,65,44,0,67.0,1
C40719,19,22,2536.0,58,24,4,47.0,1
C43299,45,8,375.0,4,8,0,18.0,0
C42397,442,0,473.0,62,4,0,,0
C42628,321,3,284.0,54,4,0,51.0,0
C40633,21,34,1293.0,74,24,5,32.0,0
C40173,16,16,2841.0,56,32,2,36.0,0
C43162,36,3,310.0,7,7,1,36.0,0
C42314,329,2,497.0,59,2,0,66.0,0
C43927,34,7,291.0,3,13,0,49.0,0
C41237,83,11,834.0,38,21,1,45.0,0
C43173,31,6,382.0,17,14,0,33.0,0
C40956,28,28,2735.0,77,37,4,60.0,1
C44156,46,6,513.0,1,7,0,35.0,0
C42958,219,3,576.0,45,3,1,64.0,0
C40086,13,16,1887.0,73,17,6,42.0,1
C40321,18,11,1407.0,63,38,3,38.0,1
C40323,20,22,3470.0,62,30,2,50.0,1
C41293,106,11,1248.0,46,15,1,45.0,0
C40400,23,14,2257.0,61,36,3,44.0,1
C43636,33,2,276.0,1,11,0,51.0,0
C40753,17,21,2385.0,54,33,8,43.0,1
C44129,49,6,172.0,1,9,2,25.0,0
C42466,282,2,617.0,65,3,2,40.0,0
C40426,22,21,2294.0,54,22,5,33.0,0
C41027,113,12,764.0,43,9,0,58.0,0
C41423,42,19,531.0,47,10,1,58.0,0
C42549,301,1,497.0,59,2,1,53.0,0
C43152,23,4,366.0,11,11,0,20.0,0
C41697,78,9,722.0,47,10,1,38.0,0
C41207,75,12,1267.0,41,8,1,55.0,0
C42766,320,3,316.0,65,3,2,62.0,0
C43504,34,10,371.0,1,9,0,30.0,0
C43307,26,7,266.0,9,13,1,23.0,0
C44032,29,9,278.0,1,10,1,36.0,0
C40356,15,6,1523.0,72,39,3,42.0,1
C41424,120,11,715.0,55,14,2,42.0,0
C42816,286,2,425.0,63,1,0,44.0,0
C42022,109,14,619.0,45,22,1,48.0,0
C40897,18,21,2391.0,62,35,2,63.0,1
C41445,90,15,1230.0,55,18,0,37.0,0
C41050,94,17,1150.0,47,10,0,57.0,1
C42610,304,2,465.0,54,3,0,49.0,0
C42738,285,5,207.0,46,1,0,54.0,0
C41693,88,6,919.0,51,10,1,40.0,0
C43102,233,3,382.0,67,2,1,62.0,0
C42936,247,1,378.0,55,1,1,48.0,0
C40246,17,25,2655.0,47,24,8,29.0,1
C40200,13,25,2227.0,58,35,1,28.0,1
C43949,38,6,191.0,1,10,0,32.0,0
C43235,40,4,,6,15,1,18.0,0
C40763,10,23,2024.0,70,17,7,50.0,1
C43264,20,3,290.0,13,9,0,30.0,0
C42341,384,2,312.0,67,1,0,52.0,0
C40349,20,5,2572.0,56,22,3,57.0,1
C42044,73,12,1185.0,54,14,2,33.0,0
C41058,90,8,1355.0,40,10,2,47.0,0
C41884,40,10,66.0,42,9,3,50.0,0
C41737,87,17,1346.0,52,9,0,37.0,0
C41454,85,12,985.0,46,8,1,44.0,0
C41464,91,17,1399.0,47,18,0,50.0,0
C43159,32,7,273.0,2,12,0,26.0,0
C43734,48,5,479.0,15,11,0,46.0,0
C41431,85,12,578.0,40,13,2,59.0,0
C42414,273,3,309.0,48,3,0,47.0,0
C43002,258,2,290.0,59,4,1,58.0,0
C41865,53,14,1174.0,48,13,0,22.0,0
C40271,20,17,2950.0,79,47,0,41.0,1
C41368,70,14,1344.0,45,15,1,42.0,1
C41795,85,14,631.0,50,17,0,54.0,0
C43353,35,4,148.0,1,10,0,19.0,0
C40730,24,29,2049.0,60,37,2,35.0,0
C42874,387,3,488.0,58,3,1,57.0,0
C43826,42,7,361.0,15,13,0,31.0,0
C42751,335,1,520.0,54,2,0,31.0,0
C42434,359,4,484.0,58,3,0,55.0,0
C42031,79,9,841.0,48,11,0,44.0,0
C41200,76,13,947.0,50,12,2,41.0,1
C40454,25,12,1233.0,71,35,1,41.0,1
C40372,18,18,2609.0,72,35,7,37.0,1
C40990,24,20,2127.0,54,29,4,45.0,1
C43742,28,6,407.0,1,12,2,30.0,0
C41312,75,8,585.0,43,14,1,56.0,0
C42617,317,2,504.0,71,2,0,55.0,0
C40940,21,22,1732.0,61,41,2,46.0,1
C43545,44,4,306.0,1,8,0,46.0,0
C43525,42,9,446.0,5,10,1,28.0,0
C41572,89,9,946.0,55,12,2,55.0,0
C41658,71,7,778.0,49,18,1,52.0,0
C40238,19,33,2308.0,70,30,3,61.0,0
C41966,91,7,1011.0,43,13,1,35.0,0
C40600,6,32,1530.0,53,38,2,50.0,1
C40316,19,21,2945.0,65,12,4,44.0,0
C41674,56,10,294.0,59,16,0,49.0,0
C41806,118,11,943.0,65,13,1,34.0,0
C42420,140,7,413.0,61,1,0,49.0,0
C43815,26,8,92.0,10,10,1,39.0,0
C43776,45,5,264.0,22,12,0,38.0,0
C43389,39,6,275.0,6,10,1,24.0,1
C43555,31,8,158.0,7,9,0,24.0,0
C44078,34,7,260.0,12,7,0,29.0,0
C42484,278,3,403.0,58,1,0,40.0,0
C42477,124,3,460.0,57,2,1,58.0,0
C42744,214,1,615.0,58,1,1,52.0,0
C44179,36,6,372.0,11,4,3,34.0,0
C42313,441,4,327.0,61,3,0,45.0,0
C42782,405,2,519.0,58,1,0,36.0,0
C42609,315,0,384.0,56,2,0,64.0,0
C44135,26,4,315.0,9,12,2,44.0,0
C41003,101,11,801.0,43,17,0,60.0,0
C43127,110,4,362.0,60,1,0,56.0,0
C43711,31,7,125.0,9,9,0,40.0,0
C43141,377,5,267.0,64,0,0,49.0,0
C42660,461,5,364.0,66,2,1,47.0,0
C40695,25,20,3055.0,62,37,0,45.0,0
C41872,46,15,1087.0,42,18,0,50.0,0
C43218,32,5,173.0,5,7,1,40.0,0
C42604,323,3,371.0,49,2,0,47.0,0
C42227,410,3,231.0,58,2,0,39.0,0
C42495,242,0,405.0,51,1,0,47.0,0
C41749,43,8,831.0,37,19,0,66.0,0
C42555,175,3,386.0,65,3,1,60.0,0
C40795,16,25,2328.0,68,30,5,34.0,1
C43217,34,8,327.0,14,10,0,19.0,0
C41846,89,14,507.0,39,9,3,48.0,0
C43833,39,7,395.0,12,8,0,18.0,0
C42742,265,3,519.0,69,3,1,35.0,0
C42372,313,2,537.0,53,0,0,62.0,0
C40099,22,28,2514.0,60,17,6,52.0,1
C41632,80,12,1102.0,41,12,0,20.0,0
C42911,244,3,436.0,63,1,0,61.0,0
C41332,127,5,778.0,37,12,0,47.0,0
C40565,23,7,1822.0,52,22,4,46.0,1
C43471,36,4,263.0,1,11,2,19.0,0
C42128,281,3,353.0,45,2,0,31.0,0
C43055,277,1,328.0,48,2,1,58.0,0
C43728,16,7,265.0,1,6,0,31.0,0
C40036,22,20,2205.0,67,38,5,40.0,1
C41453,87,14,523.0,44,22,0,33.0,0
C43720,42,8,373.0,1,9,0,41.0,0
C42487,336,5,363.0,54,3,1,60.0,0
C40825,24,14,1091.0,64,31,3,38.0,1
C42548,370,3,428.0,63,1,0,54.0,0
C40123,19,12,571.0,72,30,4,35.0,1
C41702,63,13,786.0,48,14,0,42.0,0
C40365,20,40,2061.0,63,32,2,50.0,1
C40284,18,21,1367.0,61,32,1,56.0,1
C40487,25,30,2217.0,62,20,6,30.0,0
C41248,77,4,1004.0,48,8,0,42.0,0
C43144,336,4,224.0,51,3,0,50.0,0
C43384,31,6,386.0,4,11,0,26.0,0
C41981,74,11,1267.0,56,21,2,48.0,0
C43198,66,4,270.0,4,15,0,45.0,0
C42605,217,5,279.0,61,0,0,51.0,0
C40568,11,23,1314.0,63,41,0,51.0,1
C42847,247,3,465.0,58,0,0,38.0,0
C43276,26,9,251.0,7,8,0,23.0,0
C43037,282,5,540.0,64,3,0,34.0,0
C41422,40,17,714.0,42,21,1,42.0,0
C42603,223,4,356.0,51,1,0,48.0,0
C42016,62,9,1232.0,53,19,1,58.0,0
C40598,22,26,2510.0,70,12,4,39.0,1
C41088,68,9,622.0,53,14,0,65.0,0
C40917,6,21,2695.0,64,33,4,26.0,1
C41811,102,4,973.0,45,8,2,35.0,0
C40166,19,17,2230.0,68,38,1,32.0,1
C40840,24,29,1600.0,59,15,3,35.0,0
C41268,104,6,717.0,47,17,0,50.0,0
C41549,67,8,1438.0,42,11,1,41.0,0
C43604,15,3,362.0,7,12,0,42.0,0
C40539,21,28,2197.0,74,27,2,57.0,0
C40694,21,13,2731.0,62,20,4,35.0,1
C43017,344,3,383.0,52,2,0,64.0,0
C41514,57,10,1378.0,48,16,1,50.0,0
C42671,338,3,492.0,57,2,1,68.0,0
C42185,385,6,364.0,59,2,1,51.0,0
C42109,293,2,378.0,65,0,0,37.0,0
C41823,73,7,970.0,43,12,2,43.0,0
C40779,18,23,1062.0,71,21,3,38.0,0
C41185,61,11,1299.0,50,18,1,47.0,0
C43370,17,5,364.0,4,10,0,30.0,0
C43582,36,3,477.0,1,7,1,22.0,0
C41567,66,9,936.0,45,10,2,67.0,1
C42928,215,2,469.0,65,2,0,62.0,0
C41853,76,12,823.0,54,14,1,55.0,0
C42949,239,5,401.0,53,4,1,51.0,0
C41995,88,11,1413.0,52,21,1,49.0,0
C42646,258,2,336.0,75,3,2,54.0,0
C42783,427,2,408.0,63,3,0,72.0,0
C41639,60,16,652.0,51,14,1,39.0,1
C41877,63,2,891.0,50,10,0,49.0,0
C40777,19,35,2070.0,52,45,5,44.0,1
C40292,20,15,2752.0,51,29,3,45.0,1
C40034,16,23,3683.0,59,26,3,29.0,1
C40542,18,23,467.0,41,26,3,52.0,0
C41564,85,15,1116.0,42,8,0,41.0,0
C40997,20,13,2358.0,58,33,2,56.0,1
C40080,15,23,2618.0,64,46,3,50.0,1
C44194,46,5,438.0,1,14,0,31.0,0
C42962,331,6,303.0,62,4,0,44.0,0
C41594,95,8,977.0,57,12,1,53.0,0
C40496,19,22,1427.0,70,23,3,47.0,1
C40728,26,21,1279.0,52,16,3,58.0,1
C44000,43,4,175.0,2,15,1,18.0,0
C43846,39,3,301.0,7,12,1,18.0,0
C42204,322,2,590.0,68,4,1,85.0,0
C42975,396,4,555.0,62,3,0,49.0,0
C42912,127,3,439.0,52,1,0,48.0,0
C42020,57,14,875.0,34,18,2,42.0,0
C43581,34,5,227.0,7,9,2,41.0,1
C41262,82,11,1047.0,51,19,1,51.0,0
C42951,400,5,435.0,58,3,1,36.0,0
C41008,77,7,1039.0,43,8,0,42.0,0
C44180,27,5,207.0,16,14,1,18.0,0
C41960,110,10,1314.0,42,12,3,52.0,0
C41046,78,8,888.0,56,8,1,35.0,1
C43277,40,6,298.0,7,9,1,34.0,1
C40281,22,17,1440.0,67,34,2,67.0,1
C40070,17,22,2815.0,59,40,0,39.0,1
C40471,7,18,2642.0,47,13,5,42.0,1
C41359,70,10,810.0,32,11,0,57.0,0
C43762,31,6,334.0,1,7,1,26.0,1
C41654,92,9,679.0,41,9,2,61.0,0
C41526,87,11,882.0,55,14,0,52.0,0
C40645,7,21,2625.0,57,14,4,42.0,1
C43777,24,6,274.0,1,6,0,18.0,0
C43680,30,7,176.0,6,6,2,42.0,0
C41517,65,16,1041.0,56,12,1,27.0,0
C42875,388,4,493.0,58,1,1,56.0,0
C43827,26,6,359.0,8,11,0,24.0,0
C40942,24,32,3129.0,60,28,5,45.0,1
C40382,11,28,2995.0,67,24,6,50.0,1
C44121,56,3,346.0,7,15,3,32.0,0
C40239,7,34,2996.0,61,20,3,50.0,1
C43563,39,8,285.0,14,10,2,55.0,1
C41005,78,9,1096.0,46,11,2,55.0,0
C42359,258,2,346.0,67,1,0,51.0,0
C42522,351,6,326.0,49,4,2,54.0,0
C42229,297,3,278.0,54,2,0,55.0,0
C43403,29,1,375.0,9,6,0,18.0,0
C42730,404,6,449.0,62,1,0,39.0,0
C41786,31,7,1008.0,50,10,0,64.0,0
C42346,240,2,306.0,63,2,1,49.0,0
C42098,94,7,553.0,42,16,1,58.0,0
C41710,93,11,818.0,47,11,0,58.0,0
C40217,20,27,1664.0,51,37,1,58.0,1
C41555,59,8,675.0,46,12,2,22.0,1
C40648,9,20,1851.0,72,24,2,43.0,0
C43160,33,4,225.0,9,14,1,31.0,0
C41415,62,11,916.0,44,10,2,28.0,0
C43994,50,4,347.0,7,6,1,34.0,0
C40047,16,12,3066.0,60,32,4,51.0,1
C43107,380,1,606.0,60,2,0,63.0,0
C40145,23,31,,66,23,1,52.0,0
C40288,13,30,1509.0,66,28,0,44.0,0
C42700,342,4,506.0,64,3,0,77.0,0
C41348,88,9,1267.0,52,16,0,44.0,0
C40559,13,23,2244.0,74,10,7,21.0,0
C42584,151,5,352.0,47,2,0,32.0,0
C40058,19,17,2123.0,61,30,2,47.0,0
C41938,89,8,927.0,50,16,2,49.0,0
C40796,17,22,2201.0,68,32,5,36.0,1
C40367,20,22,3679.0,68,17,3,45.0,1
C40220,25,27,2556.0,69,40,2,55.0,0
C41230,84,11,582.0,50,10,1,48.0,0
C40925,12,20,2783.0,71,21,3,48.0,0
C40146,19,18,2542.0,75,29,0,48.0,1
C41843,39,17,584.0,44,12,2,46.0,0
C42530,240,5,474.0,58,1,0,55.0,0
C43167,27,5,150.0,9,14,0,23.0,0
C40083,17,21,3352.0,57,17,4,32.0,1
C40243,23,17,1383.0,59,42,4,19.0,1
C41076,92,9,887.0,45,11,0,39.0,0
C43059,292,4,168.0,49,1,0,47.0,0
C43375,26,8,377.0,11,14,1,41.0,0
C43603,36,3,207.0,4,12,0,55.0,0
C40181,18,30,2459.0,51,24,4,40.0,1
C40794,9,23,2138.0,60,22,1,42.0,1
C42728,472,4,602.0,57,3,0,41.0,0
C40575,19,27,3148.0,64,25,3,60.0,1
C41131,52,12,1128.0,42,13,0,34.0,0
C40519,22,18,3086.0,53,33,2,35.0,1
C43605,34,9,308.0,6,15,2,35.0,0
C42374,334,3,571.0,55,2,0,59.0,0
C43181,28,7,305.0,2,7,1,38.0,0
C40303,20,21,3204.0,59,23,2,55.0,0
C43015,350,4,568.0,50,3,0,64.0,0
C42242,340,1,374.0,61,3,0,85.0,0
C40898,19,19,2020.0,62,35,2,37.0,0
C40785,15,30,2257.0,46,30,1,48.0,1
C44083,45,6,436.0,1,7,0,26.0,1
C40211,20,16,1619.0,69,8,3,53.0,0
C42344,248,2,357.0,59,1,0,38.0,0
C43615,46,4,331.0,2,14,1,18.0,0
C42906,270,3,224.0,61,1,0,51.0,0
C42804,338,3,356.0,65,2,1,48.0,0
C44181,30,9,289.0,3,13,2,30.0,0
C41481,94,11,914.0,34,13,1,36.0,0
C43795,34,3,290.0,19,9,0,25.0,0
C42492,375,1,416.0,67,2,1,45.0,0
C41810,69,10,921.0,51,15,0,40.0,0
C43685,18,5,221.0,14,8,1,39.0,0
C40116,14,23,3488.0,68,36,0,42.0,0
C43805,19,9,268.0,3,4,3,34.0,0
C41506,77,13,714.0,34,12,0,47.0,0
C40620,17,33,3543.0,53,28,3,46.0,0
C42558,412,2,725.0,59,1,0,68.0,0
C42551,309,3,459.0,57,3,0,69.0,0
C43925,29,10,261.0,10,12,0,33.0,0
C43872,21,5,327.0,17,10,1,31.0,0
C43533,45,3,342.0,8,13,2,29.0,0
C43204,36,6,390.0,1,15,0,35.0,0
C40711,6,12,4169.0,61,29,4,44.0,0
C41184,81,11,1105.0,59,18,0,51.0,0
C40429,15,18,1833.0,57,33,2,48.0,1
C41476,45,10,925.0,40,18,0,63.0,0
C43793,28,7,175.0,13,14,0,25.0,0
C43921,43,11,266.0,8,6,0,41.0,0
C40517,12,12,3531.0,70,39,8,51.0,1
C43626,44,6,313.0,21,6,0,47.0,0
C42093,90,1,783.0,41,9,1,47.0,1
C43301,41,6,408.0,1,14,5,29.0,0
C42025,91,11,625.0,48,16,0,44.0,0
C40583,24,18,2293.0,57,38,5,43.0,1
C41852,88,18,1114.0,42,18,0,41.0,0
C43496,26,5,284.0,1,12,0,28.0,0
C41944,108,9,1147.0,44,18,0,60.0,0
C40383,17,27,2310.0,73,17,1,48.0,1
C40757,19,33,1471.0,64,27,4,49.0,0
C40985,29,15,2159.0,48,27,2,50.0,0
C44055,38,6,451.0,10,10,1,37.0,0
C41023,78,9,795.0,59,6,2,69.0,0
C42895,226,2,424.0,62,5,0,69.0,0
C41804,75,9,809.0,37,19,0,42.0,0
C41551,133,8,770.0,47,14,2,23.0,0
C41653,71,10,1125.0,48,14,0,64.0,1
C40306,11,19,2052.0,62,19,3,41.0,1
C40481,17,22,1649.0,63,28,3,43.0,1
C42209,303,5,334.0,55,2,0,58.0,0
C41344,109,13,898.0,57,13,2,45.0,0
C41490,77,7,909.0,46,20,4,61.0,1
C40448,12,27,2924.0,53,20,7,27.0,1
C41043,69,8,781.0,43,14,0,50.0,0
C40651,17,23,1829.0,75,30,6,42.0,1
C43374,22,6,407.0,12,9,0,37.0,0
C42361,352,2,523.0,53,1,0,59.0,0
C41797,77,13,1023.0,43,12,0,34.0,0
C41529,84,15,919.0,54,13,1,32.0,0
C41074,93,13,585.0,47,13,3,50.0,0
C40608,14,25,3119.0,58,20,1,34.0,0
C43783,40,3,362.0,8,14,0,27.0,0
C41325,79,12,1106.0,49,21,1,36.0,0
