customer_id,month,tenure_months,monthly_usage_gb,support_tickets,add_ons,monthly_charges,price_increase,churned
C112730,15,37,66.0,7,0,98.08,0,1
C112731,15,7,22.3,4,2,91.49,0,0
C112732,15,16,51.9,1,1,87.59,0,0
C112733,15,23,68.3,1,1,83.68,1,0
C112734,15,2,48.3,3,0,83.47,1,0
C112735,15,14,72.1,1,3,79.61,1,1
C112736,15,31,40.6,2,3,72.91,0,1
C112737,15,54,53.0,4,2,60.82,0,0
C112738,15,14,77.2,2,3,51.22,0,0
C112739,15,26,37.0,2,2,116.58,0,0
C112740,15,0,21.1,2,2,82.72,0,0
C112741,15,35,29.2,5,4,54.45,1,1
C112742,15,36,26.7,2,2,92.53,0,1
C112743,15,33,47.3,4,1,66.9,1,1
C112744,15,31,73.8,1,1,43.43,1,0
C112745,15,57,56.8,4,1,60.89,1,0
C112746,15,0,23.2,1,2,82.48,0,0
C112747,15,45,45.5,1,2,110.63,1,0
C112748,15,6,21.2,3,1,79.46,0,0
C112749,15,11,57.8,1,2,100.0,0,0
C112750,15,21,47.5,5,0,75.83,0,1
C112751,15,56,63.1,3,4,54.99,0,1
C112752,15,42,35.3,2,1,79.27,1,1
C112753,15,9,77.0,3,2,83.93,0,1
C112754,15,42,68.5,6,1,83.84,0,1
C112755,15,13,16.5,4,0,77.22,0,1
C112756,15,28,77.5,6,6,88.78,0,1
C112757,15,39,1.0,4,2,52.15,0,0
C112758,15,36,68.8,3,1,86.41,0,0
C112759,15,36,78.8,3,0,64.66,0,0
C112760,15,24,41.5,1,2,58.76,0,1
C112761,15,45,51.8,3,1,46.27,1,1
C112762,15,0,22.9,4,0,95.91,0,0
C112763,15,49,42.1,4,4,82.14,0,1
C112764,15,16,16.4,5,1,74.97,0,0
C112765,15,36,48.9,1,1,57.09,1,0
C112766,15,19,38.4,5,2,95.42,0,0
C112767,15,66,43.8,11,2,102.0,1,1
C112768,15,40,47.0,5,3,92.73,0,1
C112769,15,18,66.2,3,2,41.88,1,1
C112770,15,12,49.4,5,1,99.76,1,1
C112771,15,47,46.3,2,2,89.99,1,1
C112772,15,27,80.0,1,0,95.87,1,0
C112773,15,38,64.7,5,3,73.64,1,0
C112774,15,9,39.5,5,2,54.38,1,1
C112775,15,15,38.7,1,1,92.54,0,0
C112776,15,62,48.1,8,2,74.93,1,1
C112777,15,21,43.7,1,3,114.59,1,0
C112778,15,2,54.7,2,1,79.71,1,0
C112779,15,11,68.4,2,1,62.54,1,0
C112780,15,25,27.1,3,2,76.47,0,0
C112781,15,31,48.1,2,2,71.63,0,0
C112782,15,39,34.6,3,4,54.95,1,0
C112783,15,41,70.2,4,2,86.18,1,0
C112784,15,53,27.6,6,0,48.83,0,0
C112785,15,26,69.3,2,1,53.21,1,0
C112786,15,5,22.9,1,1,102.03,0,0
C112787,15,40,25.9,5,1,78.41,0,0
C112788,15,0,32.1,5,0,107.19,0,0
C112789,15,13,31.9,2,1,97.68,0,0
C112790,15,30,41.4,2,1,89.25,0,0
C112791,15,11,40.1,2,4,58.3,1,0
C112792,15,67,30.8,3,1,76.83,0,0
C112793,15,0,54.5,2,1,61.98,0,0
C112794,15,0,54.2,3,2,78.87,0,0
C112795,15,66,51.0,6,2,66.77,1,1
C112796,15,23,29.0,3,0,40.66,1,1
C112797,15,51,54.6,5,2,96.27,0,1
C112798,15,23,40.5,3,2,96.96,1,1
C112799,15,45,60.6,5,1,81.78,1,1
C112800,15,42,24.0,3,0,69.81,0,0
C112801,15,63,49.2,3,3,73.31,1,1
C112802,15,47,28.0,2,2,82.75,1,1
C112803,15,56,30.2,3,3,87.13,0,0
C112804,15,31,42.6,2,1,62.52,1,1
C112805,15,15,68.9,6,3,97.99,1,1
C112806,15,32,77.7,1,1,98.57,1,0
C112807,15,16,88.4,4,2,111.99,1,1
C112808,15,45,31.9,6,0,100.12,0,1
C112809,15,0,57.1,3,2,82.3,1,1
C112810,15,45,21.0,3,1,53.53,0,0
C112811,15,25,46.1,1,1,47.87,1,1
C112812,15,5,45.4,4,2,121.46,1,1
C112813,15,29,64.7,5,2,58.52,0,0
C112814,15,0,45.3,4,0,93.41,0,1
C112815,15,25,39.3,4,1,109.87,0,0
C112816,15,26,41.3,5,2,74.08,1,1
C112817,15,72,62.9,3,4,95.79,1,1
C112818,15,40,68.1,2,2,70.34,1,1
C112819,15,23,68.3,3,1,68.96,0,1
C112820,15,16,31.8,1,2,80.64,1,0
C112821,15,51,48.0,3,2,75.26,0,0
C112822,15,48,70.1,4,0,60.51,1,0
C112823,15,14,55.9,3,1,98.62,1,1
C112824,15,50,45.8,4,2,94.24,0,1
C112825,15,26,86.0,3,0,63.46,0,1
C112826,15,61,34.2,2,0,95.72,1,1
C112827,15,25,65.1,4,2,86.39,1,1
C112828,15,40,18.5,4,2,63.38,0,0
C112829,15,56,71.9,3,1,103.19,0,0
C112830,15,38,46.3,2,1,59.01,1,0
C112831,15,41,41.5,5,1,73.32,1,1
C112832,15,26,25.0,1,4,58.5,1,0
C112833,15,42,54.3,3,3,77.52,0,1
C112834,15,41,24.5,3,1,91.12,1,1
C112835,15,29,29.2,5,0,78.69,0,0
C112836,15,33,38.5,0,2,63.02,0,0
C112837,15,35,70.8,3,3,70.27,1,0
C112838,15,30,31.0,3,2,45.12,0,0
C112839,15,53,29.6,1,0,87.09,1,1
C112840,15,25,40.1,1,0,80.4,1,0
C112841,15,21,27.1,5,2,72.18,1,0
C112842,15,35,58.5,5,2,62.23,1,0
C112843,15,37,31.4,5,3,98.24,1,1
C112844,15,36,79.9,4,0,71.84,1,1
C112845,15,52,13.2,4,3,127.25,0,0
C112846,15,5,31.8,1,1,99.25,0,0
C112847,15,29,38.7,3,2,90.79,0,0
C112848,15,33,36.4,2,0,100.93,0,0
C112849,15,18,36.9,5,1,74.95,0,0
C112850,15,11,10.7,3,1,91.35,1,0
C112851,15,30,63.3,5,0,66.44,0,1
C112852,15,18,1.0,1,3,72.45,1,0
C112853,15,39,62.8,3,3,85.53,0,0
C112854,15,0,67.6,3,1,76.43,1,1
C112855,15,27,24.8,3,1,49.72,0,0
C112856,15,43,23.1,3,0,85.47,1,0
C112857,15,12,51.0,3,4,78.38,1,1
C112858,15,20,53.8,6,0,126.36,1,1
C112859,15,43,79.1,2,0,47.2,0,0
C112860,15,37,41.5,2,2,81.47,1,0
C112861,15,49,47.7,1,2,108.49,1,0
C112862,15,40,56.0,5,1,64.35,1,1
C112863,15,72,35.5,2,1,58.91,1,1
C112864,15,46,33.2,1,1,72.41,0,0
C112865,15,48,50.2,1,2,70.74,0,0
C112866,15,51,3.4,5,0,97.46,0,0
C112867,15,47,68.2,3,2,59.96,0,0
C112868,15,48,43.0,2,1,49.29,0,1
C112869,15,21,19.7,1,1,84.32,1,0
C112870,15,0,19.5,1,2,75.47,1,0
C112871,15,59,38.0,3,1,57.75,1,0
C112872,15,33,53.5,6,2,71.73,0,1
C112873,15,44,38.4,4,0,96.29,0,0
C112874,15,30,55.6,4,2,52.17,1,1
C112875,15,28,35.0,2,2,33.51,0,0
C112876,15,18,,2,2,85.76,1,1
C112877,15,48,69.2,4,4,97.06,1,0
C112878,15,28,38.5,1,1,86.99,0,0
C112879,15,5,73.2,7,1,90.68,0,1
C112880,15,9,47.5,1,1,92.89,1,1
C112881,15,23,40.2,1,1,74.92,1,0
C112882,15,9,42.4,5,0,74.62,0,1
C112883,15,22,44.0,4,1,95.48,0,1
C112884,15,49,84.4,0,2,98.54,1,1
C112885,15,49,75.8,5,2,111.67,1,1
C112886,15,42,43.2,6,1,95.53,0,1
C112887,15,46,4.4,6,3,86.88,1,0
C112888,15,8,45.9,2,0,79.68,1,0
C112889,15,29,47.9,4,0,44.21,0,0
C112890,15,41,38.3,5,0,70.96,1,1
C112891,15,53,34.3,7,2,56.65,0,0
C112892,15,35,65.4,4,2,60.93,1,1
C112893,15,2,44.9,3,0,61.69,0,0
C112894,15,14,1.0,0,0,84.79,1,0
C112895,15,16,74.1,3,1,59.48,0,0
C112896,15,40,51.9,4,2,43.79,0,0
C112897,15,15,40.2,9,1,104.34,1,1
C112898,15,14,60.4,1,1,95.25,0,1
C112899,15,59,82.3,5,3,94.83,1,1
C112900,15,32,54.9,3,2,88.21,1,1
C112901,15,2,10.4,7,0,89.84,1,1
C112902,15,42,28.6,3,0,64.17,0,0
C112903,15,29,47.5,3,1,99.46,0,0
C112904,15,55,56.4,3,1,85.38,0,0
C112905,15,51,52.5,4,1,62.49,1,0
C112906,15,7,42.2,4,1,102.03,1,1
C112907,15,6,42.0,6,2,68.37,1,1
C112908,15,8,57.5,1,2,22.43,0,0
C112909,15,38,34.9,4,2,80.84,1,0
C112910,15,46,63.6,2,0,95.45,1,1
C112911,15,29,40.9,2,0,93.14,0,0
C112912,15,12,45.6,4,2,77.01,1,0
C112913,15,30,35.7,4,2,82.13,1,1
C112914,15,32,78.1,3,2,114.17,1,1
C112915,15,44,34.4,4,2,35.42,1,0
C112916,15,0,80.4,2,2,63.52,0,1
C112917,15,17,28.8,2,1,98.64,0,0
C112918,15,29,10.1,6,0,82.44,1,1
C112919,15,46,83.0,5,2,80.68,0,1
C112920,15,47,4.7,1,1,66.41,1,1
C112921,15,13,30.2,7,1,69.87,1,1
C112922,15,49,30.6,3,2,102.64,1,0
C112923,15,23,21.7,3,1,67.22,1,0
C112924,15,34,16.8,3,3,71.67,0,0
C112925,15,18,25.0,4,1,89.57,1,0
C112926,15,40,16.9,4,0,85.2,1,0
C112927,15,63,40.7,2,1,114.33,0,0
C112928,15,7,21.0,5,4,120.9,1,1
C112929,15,53,32.6,3,2,91.28,1,1
C112930,15,12,50.6,2,3,99.66,1,0
C112931,15,32,19.8,4,1,78.34,1,0
C112932,15,43,27.8,5,2,90.72,0,0
C112933,15,27,74.7,3,2,66.85,1,1
C112934,15,37,67.2,3,2,98.25,0,0
C112935,15,26,25.7,6,0,71.02,1,0
C112936,15,19,4.1,2,2,84.22,1,0
C112937,15,23,28.5,4,1,71.4,0,0
C112938,15,24,69.7,4,2,75.12,0,1
C112939,15,19,72.1,3,2,36.33,0,1
C112940,15,31,28.8,0,2,63.81,1,0
C112941,15,12,55.9,2,4,61.79,0,0
C112942,15,39,55.8,4,0,59.0,0,0
C112943,15,56,41.9,1,2,99.85,1,0
C112944,15,37,31.4,2,1,33.71,1,1
C112945,15,4,40.5,4,0,87.69,0,1
C112946,15,25,48.6,8,2,85.81,0,1
C112947,15,54,72.8,1,2,77.52,0,0
C112948,15,1,50.1,4,1,76.44,1,1
C112949,15,10,50.1,2,0,85.33,1,0
C112950,15,25,50.1,3,2,117.01,1,1
C112951,15,27,55.4,1,0,80.82,1,0
C112952,15,31,27.0,8,0,55.86,1,1
C112953,15,17,55.3,4,2,94.01,0,0
C112954,15,38,36.5,4,1,96.32,1,0
C112955,15,40,33.1,3,0,41.49,0,0
C112956,15,10,42.5,2,0,90.62,1,1
C112957,15,3,31.5,1,2,77.17,1,1
C112958,15,47,61.1,4,1,57.04,1,1
C112959,15,19,46.0,7,0,78.24,1,0
C112960,15,39,33.3,4,2,77.31,0,0
C112961,15,0,26.9,2,0,47.76,0,0
C112962,15,16,31.0,1,0,81.33,1,1
C112963,15,0,24.9,2,1,91.33,1,0
C112964,15,40,46.7,1,3,71.66,1,0
C112965,15,7,27.5,1,2,81.07,1,1
C112966,15,30,46.7,6,4,80.89,0,1
C112967,15,36,37.3,1,1,84.76,1,0
C112968,15,44,43.0,8,2,73.36,0,1
C112969,15,71,55.7,2,0,73.32,0,0
C112970,15,23,56.6,5,0,102.89,1,1
C112971,15,14,32.5,5,0,73.75,0,0
C112972,15,41,49.1,10,2,45.22,0,1
C112973,15,26,74.9,3,5,114.34,1,0
C112974,15,37,62.3,2,3,105.08,1,0
C112975,15,34,35.0,1,5,73.25,1,0
C112976,15,37,32.9,3,4,89.71,1,0
C112977,15,2,68.1,2,1,77.18,0,1
C112978,15,0,29.1,2,1,66.85,1,1
C112979,15,54,45.8,3,1,79.5,0,1
C112980,15,0,47.5,2,1,102.54,0,1
C112981,15,31,66.6,1,1,32.75,1,0
C112982,15,42,68.2,4,4,72.46,0,0
C112983,15,0,58.1,3,0,88.95,1,0
C112984,15,37,51.0,2,1,87.03,0,0
C112985,15,0,51.2,2,1,43.25,0,0
C112986,15,64,26.0,2,4,124.16,1,1
C112987,15,35,56.5,5,0,99.04,1,1
C112988,15,11,80.1,2,4,97.79,0,0
C112989,15,50,59.0,2,1,64.47,0,0
C112990,15,66,45.1,6,2,58.12,1,1
C112991,15,54,33.3,0,2,96.41,0,0
C112992,15,0,49.8,0,1,62.34,1,0
C112993,15,41,27.4,0,0,99.09,1,1
C112994,15,44,26.6,2,5,33.2,0,0
C112995,15,32,48.2,5,1,72.64,1,1
C112996,15,32,67.5,4,2,84.35,1,1
C112997,15,45,26.1,3,1,39.15,1,1
C112998,15,12,73.0,2,2,66.41,0,0
C112999,15,39,65.9,4,0,97.43,1,1
C113000,16,34,54.2,4,0,101.09,1,0
C113001,16,10,34.4,2,1,37.93,0,0
C113002,16,6,58.2,5,1,71.1,1,1
C113003,16,45,45.9,5,1,97.12,0,1
C113004,16,46,41.4,4,0,91.75,0,1
C113005,16,51,10.8,2,0,93.75,1,1
C113006,16,40,20.4,7,2,75.64,0,0
C113007,16,25,35.2,6,5,82.95,0,0
C113008,16,6,89.2,2,2,52.92,0,1
C113009,16,15,82.6,7,2,68.48,0,1
C113010,16,34,34.3,3,3,101.32,1,0
C113011,16,38,25.8,3,0,77.77,1,0
C113012,16,33,37.1,1,1,74.18,1,1
C113013,16,7,64.7,1,3,91.91,1,1
C113014,16,39,43.2,3,4,47.03,0,0
C113015,16,6,25.7,3,1,100.53,0,1
C113016,16,49,50.2,0,0,74.72,1,1
C113017,16,37,54.3,2,0,56.35,1,0
C113018,16,35,61.4,4,3,69.2,1,1
C113019,16,41,36.9,2,2,80.32,1,0
C113020,16,62,50.2,4,2,31.23,1,1
C113021,16,17,77.4,1,3,67.28,1,1
C113022,16,30,27.5,2,2,52.77,1,1
C113023,16,58,56.0,6,0,76.2,0,1
C113024,16,19,35.8,4,1,49.87,0,0
C113025,16,29,9.3,2,0,83.14,0,0
C113026,16,33,75.0,3,1,99.47,1,1
C113027,16,39,84.4,4,3,77.51,1,1
C113028,16,23,53.5,0,2,67.55,1,0
C113029,16,40,59.0,3,4,89.83,1,1
C113030,16,43,68.3,3,4,66.71,1,1
C113031,16,41,103.9,4,1,98.06,0,0
C113032,16,23,42.9,4,3,25.16,0,0
C113033,16,15,35.9,8,2,85.28,1,0
C113034,16,6,33.7,4,0,71.62,0,1
C113035,16,18,72.4,1,3,109.9,0,0
C113036,16,26,51.8,3,1,88.33,1,0
C113037,16,36,76.0,5,1,99.98,0,0
C113038,16,38,34.3,1,1,64.09,0,1
C113039,16,23,56.4,6,1,87.4,1,1
C113040,16,24,31.3,6,1,68.18,1,0
C113041,16,13,49.0,2,1,51.24,1,0
C113042,16,50,35.1,3,2,68.24,1,0
C113043,16,23,67.3,3,0,75.24,1,0
C113044,16,70,64.3,2,1,59.72,0,0
C113045,16,44,66.7,4,0,79.24,0,0
C113046,16,34,58.0,1,1,97.23,0,0
C113047,16,43,32.5,6,0,63.81,1,1
C113048,16,59,46.8,5,1,84.59,0,1
C113049,16,6,63.3,4,1,85.34,0,0
C113050,16,30,59.6,1,1,88.98,0,0
C113051,16,25,36.7,3,1,105.0,1,0
C113052,16,1,27.3,4,1,91.79,1,1
C113053,16,30,71.2,5,0,76.28,1,1
C113054,16,10,50.7,2,3,84.67,0,0
C113055,16,35,22.4,4,1,66.18,1,0
C113056,16,28,61.8,4,1,143.06,1,1
C113057,16,11,53.0,4,4,86.69,1,0
C113058,16,47,49.4,6,1,71.52,0,1
C113059,16,27,58.3,2,3,71.44,1,1
C113060,16,0,69.7,3,1,59.63,0,1
C113061,16,37,66.0,1,1,98.25,0,0
C113062,16,5,15.4,1,0,75.42,1,0
C113063,16,19,59.7,4,0,90.26,1,1
C113064,16,43,8.8,2,1,45.4,0,0
C113065,16,41,33.9,4,2,50.3,1,0
C113066,16,28,46.8,2,3,66.71,1,0
C113067,16,43,55.1,1,1,97.05,1,0
C113068,16,34,47.5,2,5,77.94,0,0
C113069,16,32,60.5,1,0,68.71,0,0
C113070,16,31,73.8,5,2,96.09,0,0
C113071,16,39,20.4,3,0,88.3,1,1
C113072,16,28,40.5,5,2,72.78,0,0
C113073,16,40,22.2,4,1,80.91,1,1
C113074,16,33,35.2,5,0,123.75,1,0
C113075,16,0,80.1,0,0,48.5,0,1
C113076,16,50,64.2,5,1,89.74,0,1
C113077,16,58,58.4,1,1,72.06,0,0
C113078,16,50,81.8,5,0,92.77,1,1
C113079,16,10,56.5,3,2,79.46,1,0
C113080,16,19,49.8,2,1,92.28,0,1
C113081,16,27,43.5,4,1,99.0,1,1
C113082,16,7,57.9,6,2,71.15,1,1
C113083,16,45,52.1,1,1,79.36,0,0
C113084,16,27,64.2,1,1,85.98,0,1
C113085,16,31,23.7,2,1,66.02,1,1
C113086,16,13,26.9,7,0,20.0,0,1
C113087,16,23,31.9,3,1,83.62,0,0
C113088,16,9,59.1,2,1,114.54,0,0
C113089,16,28,27.9,1,3,86.09,1,1
C113090,16,34,22.4,1,1,67.71,0,0
C113091,16,47,47.1,2,1,57.48,1,1
C113092,16,38,49.2,2,2,76.04,0,0
C113093,16,25,9.9,3,0,47.53,0,0
C113094,16,20,65.5,1,0,89.41,1,0
C113095,16,30,43.9,1,1,80.61,1,0
C113096,16,42,52.1,4,0,71.66,0,0
C113097,16,32,32.8,4,3,55.87,0,0
C113098,16,44,51.5,3,2,95.34,1,1
C113099,16,18,55.5,3,0,68.73,0,1
C113100,16,36,65.4,3,1,109.34,1,0
C113101,16,32,37.4,4,0,56.34,0,0
C113102,16,16,58.9,2,1,92.82,1,0
C113103,16,32,52.0,9,1,83.79,1,1
C113104,16,54,37.7,7,0,52.06,1,1
C113105,16,50,18.9,1,0,112.56,0,1
C113106,16,17,72.4,3,0,52.64,0,0
C113107,16,71,27.7,4,2,64.8,0,0
C113108,16,23,26.4,1,3,65.51,0,0
C113109,16,30,75.5,6,0,94.61,1,0
C113110,16,26,62.3,2,2,116.98,0,0
C113111,16,61,19.5,3,2,72.92,1,0
C113112,16,28,63.2,0,2,50.64,0,0
C113113,16,57,40.3,3,0,35.75,1,1
C113114,16,15,18.2,3,1,82.21,1,1
C113115,16,15,41.2,6,0,84.76,1,1
C113116,16,25,53.3,6,0,98.78,0,1
C113117,16,25,70.7,8,2,88.99,0,1
C113118,16,32,46.4,2,3,96.71,1,1
C113119,16,25,43.0,6,4,77.48,0,0
C113120,16,17,34.7,5,1,70.89,0,1
C113121,16,38,48.9,2,2,103.61,1,1
C113122,16,28,50.0,5,1,80.08,0,0
C113123,16,33,50.1,6,1,104.82,0,0
C113124,16,25,67.1,3,0,47.6,1,1
C113125,16,24,57.2,3,1,77.95,1,1
C113126,16,13,49.1,6,2,104.96,0,0
C113127,16,39,71.2,8,2,56.75,0,1
C113128,16,49,60.9,1,5,126.99,1,0
C113129,16,54,37.1,7,2,102.53,0,0
C113130,16,18,56.3,3,2,60.24,1,0
C113131,16,35,68.8,1,1,74.31,1,1
C113132,16,52,24.4,3,0,90.79,1,0
C113133,16,41,64.4,4,1,52.97,0,1
C113134,16,45,43.1,0,1,66.27,1,1
C113135,16,34,86.2,3,4,59.81,0,1
C113136,16,60,77.8,6,1,85.64,0,0
C113137,16,20,53.1,5,2,94.62,0,0
C113138,16,22,40.4,4,0,69.99,0,1
C113139,16,23,44.5,1,0,53.28,1,1
C113140,16,72,81.7,4,1,73.44,0,1
C113141,16,0,44.7,2,2,80.1,1,0
C113142,16,72,48.6,1,0,88.1,1,0
C113143,16,32,46.6,3,1,97.51,1,1
C113144,16,34,50.1,4,0,49.03,0,0
C113145,16,0,38.7,5,1,64.6,0,0
C113146,16,48,50.6,7,1,80.67,1,1
C113147,16,34,59.5,4,0,67.25,1,0
C113148,16,9,52.7,3,3,66.92,0,0
C113149,16,14,86.7,0,1,90.51,0,1
C113150,16,39,35.8,2,0,80.82,0,0
C113151,16,29,44.9,1,5,68.88,0,1
C113152,16,26,27.6,1,0,95.17,1,0
C113153,16,63,41.3,7,4,123.5,0,0
C113154,16,4,63.9,3,1,117.34,1,1
C113155,16,25,85.4,1,1,55.58,1,0
C113156,16,62,28.1,4,1,81.31,1,0
C113157,16,34,41.9,2,0,66.06,1,1
C113158,16,23,48.3,2,1,92.43,1,0
C113159,16,32,88.9,7,6,120.78,1,1
C113160,16,72,35.6,2,1,94.01,0,0
C113161,16,52,56.2,7,1,82.59,1,0
C113162,16,15,18.8,4,1,75.89,1,0
C113163,16,12,33.0,1,0,71.14,1,1
C113164,16,49,36.7,2,1,67.3,1,0
C113165,16,7,65.3,2,3,97.33,0,0
C113166,16,48,34.8,4,0,68.17,1,1
C113167,16,40,36.2,7,0,56.53,1,1
C113168,16,4,63.1,2,2,70.26,1,0
C113169,16,13,51.3,3,2,104.67,1,1
C113170,16,26,55.9,1,2,123.16,0,0
C113171,16,45,87.8,0,3,47.42,1,0
C113172,16,11,36.2,5,2,106.51,1,1
C113173,16,0,44.3,0,0,99.9,0,1
C113174,16,21,29.0,2,1,74.29,1,0
C113175,16,27,61.6,4,4,77.09,1,1
C113176,16,17,48.6,4,2,47.61,0,0
C113177,16,0,46.3,4,2,87.62,0,1
C113178,16,17,72.0,5,2,76.83,0,1
C113179,16,7,64.4,3,1,58.7,0,0
C113180,16,52,66.5,3,3,96.81,0,1
C113181,16,36,48.9,3,2,58.47,1,0
C113182,16,0,55.0,3,5,89.56,0,0
C113183,16,42,44.9,6,2,95.95,0,1
C113184,16,18,69.9,3,1,76.68,1,1
C113185,16,8,60.1,3,2,67.57,1,1
C113186,16,14,49.1,5,1,77.18,1,1
C113187,16,39,78.2,1,1,97.53,0,1
C113188,16,15,34.6,2,1,87.16,1,1
C113189,16,50,49.3,3,2,101.94,0,0
C113190,16,27,41.2,8,0,72.9,0,0
C113191,16,26,79.2,3,1,76.03,0,1
C113192,16,41,49.0,4,1,88.82,1,1
C113193,16,19,25.1,4,0,88.47,1,1
C113194,16,44,72.6,1,1,92.29,1,0
C113195,16,50,31.4,7,1,101.52,1,1
C113196,16,64,4.6,2,2,117.28,0,0
C113197,16,56,36.2,2,1,93.75,1,1
C113198,16,58,47.1,5,0,114.21,1,1
C113199,16,31,81.3,7,0,102.22,1,1
C113200,16,0,41.2,4,0,66.83,0,1
C113201,16,25,49.7,6,0,79.02,1,1
C113202,16,56,32.4,4,0,45.03,1,0
C113203,16,9,39.0,2,2,98.66,0,1
C113204,16,0,25.5,0,2,99.81,0,0
C113205,16,29,51.5,4,0,75.98,1,1
C113206,16,16,27.7,3,1,83.0,1,1
C113207,16,28,43.6,3,1,38.13,1,0
C113208,16,8,51.4,3,4,69.47,1,0
C113209,16,6,64.0,4,2,101.63,1,1
C113210,16,26,63.5,1,1,79.3,0,0
C113211,16,11,52.7,1,3,49.92,0,1
C113212,16,25,53.0,7,0,109.19,1,1
C113213,16,51,54.1,3,1,90.76,0,0
C113214,16,38,40.2,6,1,82.3,0,1
C113215,16,28,104.0,3,2,68.49,0,0
C113216,16,24,25.1,2,3,88.9,1,0
C113217,16,10,47.9,4,2,95.18,0,0
C113218,16,49,1.7,5,1,71.95,1,0
C113219,16,0,66.4,4,2,81.97,1,1
C113220,16,45,45.3,4,2,52.0,0,0
C113221,16,46,75.1,4,2,86.33,0,0
C113222,16,0,37.8,2,5,83.31,0,0
C113223,16,38,58.7,4,1,84.93,1,1
C113224,16,36,46.0,4,5,56.52,1,0
C113225,16,35,33.4,3,2,117.91,0,0
C113226,16,28,42.1,1,5,59.47,0,0
C113227,16,7,61.0,2,0,78.5,0,0
C113228,16,19,54.4,1,3,57.52,0,0
C113229,16,18,59.6,3,1,48.45,1,0
C113230,16,36,23.3,3,0,93.16,1,1
C113231,16,32,61.6,3,4,23.8,1,1
C113232,16,35,33.1,5,1,94.79,1,0
C113233,16,43,35.0,2,0,87.01,0,0
C113234,16,54,64.0,1,4,54.42,0,0
C113235,16,32,50.6,2,2,65.97,0,1
C113236,16,0,19.4,1,1,94.94,1,1
C113237,16,23,67.9,2,1,60.33,1,1
C113238,16,30,38.6,4,1,57.69,1,1
C113239,16,36,38.9,3,1,84.37,1,1
C113240,16,31,43.9,2,1,64.45,1,0
C113241,16,13,32.1,4,0,76.22,1,0
C113242,16,43,34.5,8,2,70.87,1,1
C113243,16,40,69.9,1,5,67.62,0,0
C113244,16,44,13.0,4,1,121.62,1,0
C113245,16,10,63.9,3,0,83.54,0,1
C113246,16,27,55.8,4,2,74.33,0,0
C113247,16,38,39.7,2,1,89.25,0,0
C113248,16,51,48.0,2,1,80.2,0,0
C113249,16,13,41.1,2,2,103.98,0,0
C113250,16,47,52.1,4,1,77.87,1,0
C113251,16,30,45.4,2,1,61.09,1,0
C113252,16,56,73.4,4,0,67.34,0,0
C113253,16,28,43.6,4,1,71.05,0,0
C113254,16,38,72.3,5,3,116.82,0,1
C113255,16,25,42.3,2,1,120.81,0,0
C113256,16,44,44.1,3,1,73.04,1,1
C113257,16,28,62.4,4,0,82.15,0,1
C113258,16,35,52.3,2,1,106.71,1,1
C113259,16,11,69.1,1,2,82.17,1,0
C113260,16,36,45.4,4,1,68.28,1,0
C113261,16,22,45.2,2,1,34.08,1,0
C113262,16,23,46.0,1,3,58.97,0,0
C113263,16,16,41.6,1,1,87.04,1,0
C113264,16,10,53.2,1,0,115.89,1,1
C113265,16,31,35.6,5,1,83.53,1,0
C113266,16,36,57.5,6,1,90.08,1,1
C113267,16,33,40.1,1,1,88.1,1,0
C113268,16,43,30.9,3,1,53.93,1,0
C113269,16,22,45.6,5,2,88.86,1,1
C113270,16,2,45.6,2,1,62.2,0,0
C113271,16,48,13.9,2,0,66.61,0,0
C113272,16,50,48.1,2,1,56.71,1,1
C113273,16,34,53.8,2,3,71.93,0,0
C113274,16,37,30.8,5,2,97.64,1,1
C113275,16,32,40.1,6,0,85.04,0,0
C113276,16,2,22.9,4,4,109.44,1,0
C113277,16,31,72.9,0,1,99.83,0,0
C113278,16,26,60.8,2,2,95.13,0,0
C113279,16,68,72.4,4,2,76.56,0,1
C113280,16,8,28.1,5,2,49.92,0,1
C113281,16,38,41.7,3,2,92.61,1,1
C113282,16,27,28.6,1,0,85.76,1,0
C113283,16,12,23.3,2,4,84.66,1,1
C113284,16,12,33.7,5,3,87.8,1,1
C113285,16,21,44.3,3,1,80.27,0,0
C113286,16,12,31.4,5,2,58.36,1,1
C113287,16,46,39.2,6,1,74.89,1,0
C113288,16,20,20.9,7,1,83.65,0,1
C113289,16,41,28.1,4,1,101.25,1,1
C113290,16,16,40.3,2,2,53.66,1,0
C113291,16,30,43.7,2,1,47.01,1,0
C113292,16,19,33.2,1,0,108.76,0,0
C113293,16,43,49.9,2,1,53.78,1,0
C113294,16,23,67.8,1,1,84.82,0,0
C113295,16,42,75.4,1,0,61.3,0,1
C113296,16,37,31.0,6,0,55.49,0,0
C113297,16,25,39.0,3,6,76.77,0,0
C113298,16,27,26.7,6,0,55.81,1,1
C113299,16,53,25.8,6,2,78.87,1,1
C113300,16,49,49.2,5,1,74.93,1,1
C113301,16,22,78.6,4,0,61.64,0,0
C113302,16,17,45.2,5,1,64.97,0,0
C113303,16,47,30.0,7,1,105.46,0,1
C113304,16,39,28.2,1,2,96.13,0,0
C113305,16,42,40.7,2,2,85.85,0,1
C113306,16,24,37.2,3,1,70.28,1,0
C113307,16,19,43.4,6,1,101.54,1,1
C113308,16,45,42.1,5,1,72.02,1,1
C113309,16,42,33.4,2,2,35.38,0,0
C113310,16,29,43.2,4,2,69.74,0,0
